wavelength      radiance
8.90472       6.32406E+00
8.89680       6.34988E+00
8.88889       6.34909E+00
8.88099       6.37280E+00
8.87311       6.39439E+00
8.86525       6.40100E+00
8.85740       6.38555E+00
8.84956       6.35905E+00
8.84173       6.34251E+00
8.83392       6.35004E+00
8.82613       6.33786E+00
8.81834       6.15605E+00
8.81057       5.69217E+00
8.80282       5.36885E+00
8.79507       5.56247E+00
8.78735       5.94952E+00
8.77963       6.22910E+00
8.77193       6.33654E+00
8.76424       6.32475E+00
8.75657       6.30749E+00
8.74891       6.30017E+00
8.74126       6.29335E+00
8.73362       6.28746E+00
8.72600       6.26955E+00
8.71840       6.23386E+00
8.71080       6.09344E+00
8.70322       5.85466E+00
8.69565       5.78116E+00
8.68810       5.77657E+00
8.68056       5.70658E+00
8.67303       5.83521E+00
8.66551       6.05546E+00
8.65801       6.13118E+00
8.65052       6.14945E+00
8.64304       6.16300E+00
8.63558       6.15507E+00
8.62813       6.14470E+00
8.62069       6.15121E+00
8.61326       6.16119E+00
8.60585       6.15822E+00
8.59845       6.12794E+00
8.59107       5.86617E+00
8.58369       5.48259E+00
8.57633       5.58281E+00
8.56898       6.03867E+00
8.56164       6.25210E+00
8.55432       6.22231E+00
8.54701       6.16381E+00
8.53971       6.11843E+00
8.53242       5.99425E+00
8.52515       5.50072E+00
8.51789       4.86028E+00
8.51064       4.93881E+00
8.50340       5.57118E+00
8.49618       5.91647E+00
8.48896       5.96225E+00
8.48176       5.97012E+00
8.47458       5.94163E+00
8.46740       5.92337E+00
8.46024       5.98850E+00
8.45308       6.01703E+00
8.44595       5.96100E+00
8.43882       5.83026E+00
8.43170       5.34435E+00
8.42460       4.96125E+00
8.41751       5.36716E+00
8.41043       5.87944E+00
8.40336       5.94827E+00
8.39631       5.89860E+00
8.38926       5.92986E+00
8.38223       5.98409E+00
8.37521       6.02560E+00
8.36820       6.04307E+00
8.36120       5.98745E+00
8.35422       5.61689E+00
8.34725       5.20531E+00
8.34028       5.45306E+00
8.33333       5.91213E+00
8.32640       6.03539E+00
8.31947       6.03982E+00
8.31255       6.05376E+00
8.30565       6.07172E+00
8.29876       6.00672E+00
8.29187       5.91312E+00
8.28500       5.94663E+00
8.27815       5.97276E+00
8.27130       5.87363E+00
8.26446       5.52559E+00
8.25764       4.83001E+00
8.25082       4.48316E+00
8.24402       5.01197E+00
8.23723       5.61232E+00
8.23045       5.70581E+00
8.22368       5.68530E+00
8.21693       5.53947E+00
8.21018       5.13093E+00
8.20345       5.00345E+00
8.19672       5.21481E+00
8.19001       5.32254E+00
8.18331       5.37048E+00
8.17661       5.37624E+00
8.16993       4.93725E+00
8.16327       4.41698E+00
8.15661       4.72703E+00
8.14996       5.41817E+00
8.14332       5.57331E+00
8.13670       5.28556E+00
8.13008       5.25319E+00
8.12348       5.61482E+00
8.11688       5.78019E+00
8.11030       5.69341E+00
8.10373       5.69744E+00
8.09717       5.52137E+00
8.09062       4.98946E+00
8.08407       4.73948E+00
8.07754       4.87778E+00
8.07102       4.97815E+00
8.06452       4.99388E+00
8.05802       4.88941E+00
8.05153       4.65597E+00
8.04505       4.21986E+00
8.03859       3.83152E+00
8.03213       3.94686E+00
8.02568       4.34421E+00
8.01925       4.47301E+00
8.01282       4.42392E+00
8.00640       4.53507E+00
8.00000       4.64834E+00
7.99361       4.69365E+00
7.98722       4.51148E+00
7.98085       4.02748E+00
7.97448       3.73814E+00
7.96813       3.95491E+00
7.96178       4.21140E+00
7.95545       4.18191E+00
7.94913       3.93850E+00
7.94281       3.22642E+00
7.93651       2.53907E+00
7.93021       2.63315E+00
7.92393       3.03459E+00
7.91766       3.24530E+00
7.91139       3.28607E+00
7.90514       3.10830E+00
7.89889       2.98854E+00
7.89266       2.90228E+00
7.88644       2.56678E+00
7.88022       2.37895E+00
7.87402       2.29812E+00
7.86782       2.09472E+00
7.86164       2.26068E+00
7.85546       2.83084E+00
7.84929       3.03517E+00
7.84314       2.88591E+00
7.83699       2.82356E+00
7.83085       2.82321E+00
7.82473       3.10337E+00
7.81861       3.30559E+00
7.81250       3.14595E+00
7.80640       3.05878E+00
7.80031       2.84213E+00
7.79423       2.60078E+00
7.78816       3.05641E+00
7.78210       3.68311E+00
7.77605       3.55134E+00
7.77001       2.82747E+00
7.76398       2.27233E+00
7.75795       2.42280E+00
7.75194       2.89330E+00
7.74593       3.12138E+00
7.73994       3.01570E+00
7.73395       2.74164E+00
7.72798       2.52513E+00
7.72201       2.42564E+00
7.71605       2.32782E+00
7.71010       2.16971E+00
7.70416       2.28695E+00
7.69823       2.43885E+00
7.69231       2.25126E+00
7.68640       2.02784E+00
7.68049       1.75606E+00
7.67460       1.44937E+00
7.66871       1.22496E+00
7.66284       1.08778E+00
7.65697       1.43289E+00
7.65111       2.17710E+00
7.64526       2.69181E+00
7.63942       3.04217E+00
7.63359       3.23900E+00
7.62777       2.99807E+00
7.62195       2.55991E+00
7.61615       2.37570E+00
7.61035       2.57513E+00
7.60456       2.87646E+00
7.59878       2.80599E+00
7.59301       2.54446E+00
7.58725       2.42954E+00
7.58150       2.24909E+00
7.57576       2.36244E+00
7.57002       2.71616E+00
7.56430       2.87514E+00
7.55858       3.11507E+00
7.55287       3.47393E+00
7.54717       3.70804E+00
7.54148       3.34913E+00
7.53580       2.73289E+00
7.53012       2.89188E+00
7.52445       3.30831E+00
7.51880       3.43660E+00
7.51315       3.28322E+00
7.50751       2.68037E+00
7.50188       2.56367E+00
7.49625       3.10755E+00
7.49064       3.22129E+00
7.48503       2.60368E+00
7.47943       1.87662E+00
7.47384       1.63506E+00
7.46826       1.64531E+00
7.46269       1.66655E+00
7.45712       1.75074E+00
7.45156       1.88154E+00
7.44602       2.34259E+00
7.44048       3.00512E+00
7.43494       3.18103E+00
7.42942       2.73778E+00
7.42390       2.32193E+00
7.41840       2.30199E+00
7.41290       2.39876E+00
7.40741       2.44444E+00
7.40192       2.50928E+00
7.39645       2.60998E+00
7.39098       2.67461E+00
7.38552       2.50587E+00
7.38007       2.15261E+00
7.37463       2.23252E+00
7.36920       2.57835E+00
7.36377       2.64198E+00
7.35835       2.55853E+00
7.35294       2.24132E+00
7.34754       1.86562E+00
7.34214       1.65230E+00
7.33676       1.57382E+00
7.33138       1.93954E+00
7.32601       2.44184E+00
7.32064       2.67838E+00
7.31529       2.63077E+00
7.30994       2.23117E+00
7.30460       2.05301E+00
7.29927       2.35147E+00
7.29395       2.50553E+00
7.28863       2.25772E+00
7.28332       1.80424E+00
7.27802       1.44015E+00
7.27273       1.51959E+00
7.26744       2.01266E+00
7.26216       2.31438E+00
7.25689       2.25379E+00
7.25163       2.19900E+00
7.24638       2.32943E+00
7.24113       2.57843E+00
7.23589       2.66170E+00
7.23066       2.61820E+00
7.22543       2.59796E+00
7.22022       2.41235E+00
7.21501       1.94587E+00
7.20981       1.51931E+00
7.20461       1.60741E+00
7.19942       2.00652E+00
7.19424       2.16462E+00
7.18907       2.17025E+00
7.18391       2.19435E+00
7.17875       1.93603E+00
7.17360       1.46682E+00
7.16846       1.25640E+00
7.16332       1.42372E+00
7.15820       1.62334E+00
7.15308       1.48486E+00
7.14796       1.31464E+00
7.14286       1.57368E+00
7.13776       2.01354E+00
7.13267       2.22217E+00
7.12758       2.12548E+00
7.12251       1.76316E+00
7.11744       1.53427E+00
7.11238       1.82553E+00
7.10732       2.21601E+00
7.10227       2.34401E+00
7.09723       2.26193E+00
7.09220       2.10968E+00
7.08717       1.96771E+00
7.08215       1.92540E+00
7.07714       2.09701E+00
7.07214       2.14866E+00
7.06714       1.93888E+00
7.06215       1.67990E+00
7.05716       1.45144E+00
7.05219       1.19411E+00
7.04722       9.76059E-01
7.04225       1.11445E+00
7.03730       1.51009E+00
7.03235       1.68415E+00
7.02741       1.46983E+00
7.02247       1.33420E+00
7.01754       1.62404E+00
7.01262       1.92983E+00
7.00771       1.94724E+00
7.00280       1.76290E+00
6.99790       1.44602E+00
6.99301       1.27596E+00
6.98812       1.45050E+00
6.98324       1.59620E+00
6.97837       1.56331E+00
6.97350       1.52941E+00
6.96864       1.37300E+00
6.96379       1.04729E+00
6.95894       9.56034E-01
6.95410       1.27985E+00
6.94927       1.63671E+00
6.94444       1.80425E+00
6.93963       1.87287E+00
6.93481       1.90842E+00
6.93001       1.92418E+00
6.92521       1.90313E+00
6.92042       1.79314E+00
6.91563       1.58970E+00
6.91085       1.30151E+00
6.90608       1.16376E+00
6.90131       1.38033E+00
6.89655       1.60928E+00
6.89180       1.54801E+00
6.88705       1.41177E+00
6.88231       1.39903E+00
6.87758       1.28909E+00
6.87285       1.02453E+00
6.86813       7.93579E-01
6.86342       6.73008E-01
6.85871       6.89943E-01
6.85401       8.53585E-01
6.84932       1.14673E+00
6.84463       1.39736E+00
6.83995       1.46460E+00
6.83527       1.34389E+00
6.83060       1.05298E+00
6.82594       8.87302E-01
6.82128       1.07248E+00
6.81663       1.32785E+00
6.81199       1.44496E+00
6.80735       1.44101E+00
6.80272       1.29457E+00
6.79810       1.00638E+00
6.79348       7.51310E-01
6.78887       7.22197E-01
6.78426       8.78966E-01
6.77966       9.83168E-01
6.77507       9.69545E-01
6.77048       1.12014E+00
6.76590       1.38915E+00
6.76133       1.50316E+00
6.75676       1.39643E+00
6.75219       1.22831E+00
6.74764       1.27757E+00
6.74309       1.42898E+00
6.73854       1.44435E+00
6.73401       1.33879E+00
6.72948       1.11265E+00
6.72495       8.98763E-01
6.72043       8.58505E-01
6.71592       8.23641E-01
6.71141       7.36829E-01
6.70691       8.29734E-01
6.70241       1.08106E+00
6.69792       1.22750E+00
6.69344       1.19588E+00
6.68896       9.92640E-01
6.68449       7.78317E-01
6.68003       7.74101E-01
6.67557       7.94758E-01
6.67111       7.88228E-01
6.66667       9.12981E-01
6.66223       1.01051E+00
6.65779       1.02694E+00
6.65336       1.02990E+00
6.64894       9.01282E-01
6.64452       6.66961E-01
6.64011       5.10800E-01
6.63570       4.97212E-01
6.63130       5.80070E-01
6.62691       6.86704E-01
6.62252       8.07522E-01
6.61813       8.87008E-01
6.61376       8.91105E-01
6.60939       9.54679E-01
6.60502       9.83512E-01
6.60066       8.60958E-01
6.59631       7.08412E-01
6.59196       6.23821E-01
6.58762       7.03744E-01
6.58328       7.90291E-01
6.57895       6.81146E-01
6.57462       5.55620E-01
6.57030       5.45444E-01
6.56599       6.26058E-01
6.56168       7.05773E-01
6.55738       6.93342E-01
6.55308       7.04906E-01
6.54879       7.51316E-01
6.54450       7.62932E-01
6.54022       8.48099E-01
6.53595       9.70445E-01
6.53168       9.45395E-01
6.52742       7.84895E-01
6.52316       6.21293E-01
6.51890       6.08635E-01
6.51466       7.48497E-01
6.51042       8.36333E-01
6.50618       7.73971E-01
6.50195       6.03063E-01
6.49773       4.52594E-01
6.49351       4.32389E-01
6.48929       4.67889E-01
6.48508       4.93754E-01
6.48088       5.69488E-01
6.47668       6.26507E-01
6.47249       6.48767E-01
6.46831       7.83592E-01
6.46412       9.47239E-01
6.45995       9.72940E-01
6.45578       8.53954E-01
6.45161       7.60089E-01
6.44745       8.21284E-01
6.44330       8.79167E-01
6.43915       7.89885E-01
6.43501       6.47909E-01
6.43087       6.29551E-01
6.42674       6.48689E-01
6.42261       5.41534E-01
6.41849       4.21544E-01
6.41437       3.86631E-01
6.41026       4.24857E-01
6.40615       5.67992E-01
6.40205       7.51872E-01
6.39795       8.28055E-01
6.39386       7.48635E-01
6.38978       6.91682E-01
6.38570       8.05626E-01
6.38162       8.95917E-01
6.37755       7.76663E-01
6.37349       5.69257E-01
6.36943       5.49686E-01
6.36537       7.40029E-01
6.36132       8.80316E-01
6.35728       8.81269E-01
6.35324       7.96609E-01
6.34921       6.18845E-01
6.34518       4.67597E-01
6.34115       5.19887E-01
6.33714       7.19334E-01
6.33312       9.07563E-01
6.32911       1.02445E+00
6.32511       1.07925E+00
6.32111       1.09667E+00
6.31712       1.11727E+00
6.31313       1.15779E+00
6.30915       1.18941E+00
6.30517       1.20010E+00
6.30120       1.20387E+00
6.29723       1.18807E+00
6.29327       1.10171E+00
6.28931       1.01973E+00
6.28536       1.02354E+00
6.28141       1.06391E+00
6.27746       1.06359E+00
6.27353       9.75732E-01
6.26959       9.15485E-01
6.26566       9.67426E-01
6.26174       1.08710E+00
6.25782       1.18778E+00
6.25391       1.20757E+00
6.25000       1.11713E+00
6.24610       9.93096E-01
6.24220       9.18587E-01
6.23830       8.80809E-01
6.23441       9.75224E-01
6.23053       1.09574E+00
6.22665       9.99310E-01
6.22278       8.54235E-01
6.21891       8.45608E-01
6.21504       8.14501E-01
6.21118       8.28975E-01
6.20732       9.59385E-01
6.20347       1.00082E+00
6.19963       9.41305E-01
6.19579       8.47527E-01
6.19195       6.81744E-01
6.18812       4.84885E-01
6.18429       4.35180E-01
6.18047       5.81112E-01
6.17665       7.43781E-01
6.17284       7.98352E-01
6.16903       7.61056E-01
6.16523       6.39306E-01
6.16143       4.98300E-01
6.15764       5.18869E-01
6.15385       6.78235E-01
6.15006       7.45733E-01
6.14628       6.44447E-01
6.14251       5.74352E-01
6.13874       6.96070E-01
6.13497       8.43893E-01
6.13121       8.68787E-01
6.12745       8.21675E-01
6.12370       7.31362E-01
6.11995       5.60972E-01
6.11621       3.93085E-01
6.11247       3.70199E-01
6.10874       4.36707E-01
6.10501       5.39144E-01
6.10128       6.60124E-01
6.09756       7.18953E-01
6.09385       7.35572E-01
6.09013       7.37166E-01
6.08643       7.27262E-01
6.08273       6.73160E-01
6.07903       5.25400E-01
6.07533       3.91391E-01
6.07165       3.59541E-01
6.06796       3.96043E-01
6.06428       4.86487E-01
6.06061       5.47056E-01
6.05694       4.79552E-01
6.05327       3.50957E-01
6.04961       2.85820E-01
6.04595       3.19691E-01
6.04230       4.31523E-01
6.03865       5.58360E-01
6.03500       6.49336E-01
6.03136       7.20372E-01
6.02773       7.60601E-01
6.02410       7.37817E-01
6.02047       6.37476E-01
6.01685       4.93913E-01
6.01323       4.53908E-01
6.00962       5.79372E-01
6.00601       7.06161E-01
6.00240       7.32840E-01
5.99880       6.64556E-01
5.99520       5.07759E-01
5.99161       3.89229E-01
5.98802       3.97579E-01
5.98444       4.39889E-01
5.98086       4.95705E-01
5.97729       5.69092E-01
5.97372       5.22433E-01
5.97015       4.11273E-01
5.96659       4.51518E-01
5.96303       5.86008E-01
5.95948       6.46954E-01
5.95593       5.97264E-01
5.95238       5.20130E-01
5.94884       5.18294E-01
5.94530       4.91465E-01
5.94177       3.73117E-01
5.93824       2.85754E-01
5.93472       3.10675E-01
5.93120       4.32596E-01
5.92768       5.23812E-01
5.92417       5.28161E-01
5.92066       5.10644E-01
5.91716       5.24570E-01
5.91366       5.92744E-01
5.91017       6.38626E-01
5.90667       6.15491E-01
5.90319       5.24783E-01
5.89970       3.84097E-01
5.89623       3.13019E-01
5.89275       3.59466E-01
5.88928       4.01933E-01
5.88582       3.50000E-01
5.88235       2.74253E-01
5.87889       3.06527E-01
5.87544       4.31790E-01
5.87199       4.89797E-01
5.86854       4.50553E-01
5.86510       4.04227E-01
5.86166       3.80336E-01
5.85823       4.36854E-01
5.85480       5.73186E-01
5.85138       6.17961E-01
5.84795       5.77427E-01
5.84454       6.10607E-01
5.84112       6.43357E-01
5.83771       5.62962E-01
5.83431       4.36061E-01
5.83090       3.79480E-01
5.82751       3.76757E-01
5.82411       3.32346E-01
5.82072       3.00903E-01
5.81734       3.86439E-01
5.81395       5.44688E-01
5.81058       6.52695E-01
5.80720       6.66697E-01
5.80383       6.31411E-01
5.80046       6.52348E-01
5.79710       7.25943E-01
5.79374       7.37758E-01
5.79039       7.22012E-01
5.78704       7.14801E-01
5.78369       6.08769E-01
5.78035       4.93555E-01
5.77701       5.02663E-01
5.77367       4.74662E-01
5.77034       3.58079E-01
5.76701       2.85522E-01
5.76369       3.35001E-01
5.76037       4.67727E-01
5.75705       5.41633E-01
5.75374       5.08455E-01
5.75043       4.09303E-01
5.74713       3.71020E-01
5.74383       4.79689E-01
5.74053       5.36478E-01
